313,2018-0038,2,2018-04-20,17,Av. Rivadavia 1571,Avenida,Rivadavia Av.,Sd,Rivadavia Av. 1571,comuna 1,Point (106840.31999667 102262.72809661),-58.38872177,-34.60885045,Peaton-Auto,Auto
314,2018-0039,1,2018-04-21,22,Autopista Lugones Km 4.7,Autopista,"Lugones, Leopoldo Av.",Sd,Sd,comuna 14,Point (. .),,,Peaton-Auto,Auto
315,2018-0040,1,2018-04-27,11,Ramon Freire Y Virrey Olaguer Y Feliu,Calle,"Freire, Ramon, Cap. Gral.","Olaguer Y Feliu, Virrey","Freire, Ramon, Cap. Gral. Y Olaguer Y Feliu, Virrey",comuna 13,Point (100590.76036525 106235.55299971),-58.45686132,-34.57305993,Peaton-Cargas,Cargas
316,2018-0041,1,2018-04-27,13,"La Plata Av. Y Fernandez De La Cruz, F., Gral. Av.",Avenida,La Plata Av.,"Fernandez De La Cruz, F., Gral. Av.","La Plata Av. Y Fernandez De La Cruz, F., Gral. Av.",comuna 4,Point (103711.66698694 98495.65433114),-58.42281627,-34.64282424,Peaton-Pasajeros,Pasajeros
317,2018-0042,1,2018-04-27,18,Brandsen Y Perdriel,Calle,Brandsen,Perdriel,Brandsen Y Perdriel,comuna 4,Point (107026.83754260 98858.75172681),-58.38666024,-34.63953396,Moto-Cargas,Cargas
318,2018-0043,1,2018-04-28,6,"Vilardebo, Teodoro Y Alvarez Jonte Av.",Avenida,"Vilardebo, Teodoro",Alvarez Jonte Av.,"Vilardebo, Teodoro Y Alvarez Jonte Av.",comuna 11,Point (97438.46582767 101907.03915052),-58.49122843,-34.61207587,Moto-Auto,Auto
319,2018-0044,1,2018-04-28,9,Alberti E Independencia Av.,Avenida,Alberti,Independencia Av.,Alberti E Independencia Av.,comuna 3,Point (105715.04318224 101174.58167004),-58.40098306,-34.61866627,Peaton-Auto,Auto
320,2018-0045,1,2018-04-30,7,Alvarez Thomas Av. 879,Avenida,Alvarez Thomas Av.,Sd,Alvarez Thomas Av. 879,comuna 13,Point (100808.33159423 105557.81994917),-58.45448963,-34.5791692,Auto-Cargas,Cargas
321,2018-0046,1,2018-05-02,3,Av. Gral. Paz Y Av. Rivadavia,Gral Paz,"Paz, Gral. Av.",Rivadavia Av.,"Paz, Gral. Av. Y Rivadavia Av.",comuna 9,Point (93950.50587297 98883.37644525),-58.52927982,-34.63931752,Peaton-Auto,Auto
322,2018-0047,1,2018-05-08,19,Av. Corrientes Y Av. Dorrego,Avenida,Corrientes Av.,Dorrego Av.,Corrientes Av. Y Dorrego Av.,comuna 15,Point (101440.29935254 104167.40204334),-58.44759966,-34.5917024,Peaton-Pasajeros,Pasajeros
323,2018-0048,1,2018-05-09,10,Rivadavia Av. Y Pedernera,Avenida,Rivadavia Av.,Pedernera,Rivadavia Av. Y Pedernera,comuna 7,Point (99925.51296558 100002.14427355),-58.46411215,-34.62925068,Peaton-Pasajeros,Pasajeros
324,2018-0049,1,2018-05-11,19,Quesada 2300,Calle,Quesada,Sd,Quesada 2300,comuna 13,Point (100107.11808300 108354.57023193),-58.4621322,-34.55395823,Peaton-Auto,Auto
325,2018-0050,1,2018-05-14,18,Cabildo Av. Y Juramento Av.,Avenida,Cabildo Av.,Juramento Av.,Cabildo Av. Y Juramento Av.,comuna 13,Point (100606.16651489 107458.45493347),-58.45669422,-34.5620361,Peaton-Pasajeros,Pasajeros
326,2018-0051,1,2018-05-15,21,"California Y Carbonari, Francisco, Cmte.",Calle,California,"Carbonari, Francisco, Cmte.","California Y Carbonari, Francisco, Cmte.",comuna 4,Point (109491.72835084 98425.60443682),-58.3597716,-34.64341878,Peaton-Auto,Auto
327,2018-0052,1,2018-05-18,20,"Carril, Salvador Maria Del Av. Y Nazca",Avenida,"Carril, Salvador Maria Del Av.",Nazca,"Carril, Salvador Maria Del Av. Y Nazca",comuna 15,Point (96798.08806617 104278.02817622),-58.49820145,-34.59070093,Peaton-Pasajeros,Pasajeros
328,2018-0053,1,2018-05-20,2,San Luis Y Aguero,Calle,San Luis,Aguero,San Luis Y Aguero,comuna 3,Point (104834.84104085 103313.26202067),-58.4105928,-34.5993918,Moto-Auto,Auto
329,2018-0054,1,2018-05-22,11,Lugones 2430,Calle,Lugones,Sd,Lugones 2430,comuna 12,Point (98495.84519532 106440.03052817),-58.47969138,-34.57121563,Peaton-Bicicleta,Bicicleta
330,2018-0055,1,2018-05-29,7,Independencia Av. Y Jujuy Av.,Avenida,Independencia Av.,Jujuy Av.,Independencia Av. Y Jujuy Av.,comuna 3,Point (105482.77183741 101155.54165898),-58.40351561,-34.61883916,Moto-Auto,Auto
331,2018-0056,1,2018-06-02,13,Av. Rivadavia 11050,Avenida,Rivadavia Av.,Sd,Rivadavia Av. 11050,comuna 9,Point (94825.31796080 98898.07278223),-58.51973844,-34.63918987,Peaton-Pasajeros,Pasajeros
332,2018-0057,1,2018-06-03,3,Combate De Los Pozos Y Humberto 1°,Calle,Combate De Los Pozos,Humberto 1?,Combate De Los Pozos Y Humberto 1Â°,comuna 3,Point (106436.50690531 100845.32785530),-58.39311376,-34.62163006,Moto-Pasajeros,Pasajeros
333,2018-0058,1,2018-06-03,6,Cordoba Av. Y Thames,Avenida,Cordoba Av.,Thames,Cordoba Av. Y Thames,comuna 15,Point (102567.54814228 104264.87527568),-58.43531242,-34.59082159,Moto-Auto,Auto
334,2018-0059,1,2018-06-08,6,"Garay, Juan De Av. Y Sanchez De Loria",Avenida,"Garay, Juan De Av.",Sanchez De Loria,"Garay, Juan De Av. Y Sanchez De Loria",comuna 5,Point (104724.05358972 99878.51159963),-58.41178165,-34.63035454,Moto-Movil,Otro
335,2018-0060,1,2018-06-08,12,"Lavalle Y Alem, Leandro N. Av.",Avenida,Lavalle,"Alem, Leandro N. Av.","Lavalle Y Alem, Leandro N. Av.",comuna 1,Point (108513.43549456 103032.95078343),-58.370488,-34.60189492,Peaton-Pasajeros,Pasajeros
336,2018-0061,1,2018-06-10,11,Estados Unidos Y Pichincha,Calle,Estados Unidos,Pichincha,Estados Unidos Y Pichincha,comuna 3,Point (105911.62147898 101065.51501699),-58.39883882,-34.61964833,Moto-Moto,Moto
337,2018-0062,1,2018-06-14,1,Rosario Y Barco Centenera Del,Calle,Rosario,Barco Centenera Del,Rosario Y Barco Centenera Del,comuna 6,Point (102035.73876399 100936.73706899),-58.44110156,-34.62082399,Peaton-Cargas,Cargas
338,2018-0063,1,2018-06-16,21,Av. Leandro N. Alem Y Viamonte,Avenida,"Alem, Leandro N. Av.",Viamonte,"Alem, Leandro N. Av. Y Viamonte",comuna 1,Point (108473.00357935 103295.64162815),-58.37093138,-34.59952725,Peaton-Pasajeros,Pasajeros
339,2018-0064,1,2018-06-25,1,Varela Av. Y Primera Junta,Avenida,Varela Av.,Primera Junta,Varela Av. Y Primera Junta,comuna 7,Point (100435.26388900 98861.53271694),-58.45855262,-34.63953253,Auto-Cargas,Cargas
340,2018-0065,1,2018-06-26,17,"Pellegrini, Carlos Y Juncal",Calle,"Pellegrini, Carlos",Juncal,"Pellegrini, Carlos Y Juncal",comuna 1,Point (107493.20906271 104038.93317074),-58.38161909,-34.59283447,Moto-Cargas,Cargas
341,2018-0066,1,2018-06-28,11,Av. Corrientes Y Av. Federico Lacroze,Avenida,Corrientes Av.,"Lacroze, Federico Av.","Corrientes Av. Y Lacroze, Federico Av.",comuna 15,Point (100750.52062158 104691.17506829),-58.45511899,-34.58698157,Peaton-Pasajeros,Pasajeros
342,2018-0067,1,2018-06-29,16,"Montes De Oca, Manuel Y Finochietto Enrique Dr.",Avenida,"Montes De Oca, Manuel Av.",Finochietto Enrique Dr.,"Montes De Oca, Manuel Av. Y Finochietto Enrique Dr.",comuna 4,Point (107891.26340037 99945.61487141),-58.37724226,-34.62973033,Pasajeros-Auto,Auto
343,2018-0068,1,2018-07-01,9,"Carabobo Av. Y Alberdi, Juan Bautista Av.",Avenida,Carabobo Av.,"Alberdi, Juan Bautista Av.","Carabobo Av. Y Alberdi, Juan Bautista Av.",comuna 7,Point (100718.69831349 99996.27412808),-58.45546217,-34.62930339,Moto-Auto,Auto
344,2018-0069,1,2018-07-04,21,Córdoba Av. 2215,Avenida,Cordoba Av.,Sd,Cordoba Av. 2215,comuna 2,Point (105900.94104333 103295.18325601),-58.39897064,-34.59954925,Bicicleta-Pasajeros,Pasajeros
345,2018-0070,1,2018-07-07,15,"Estados Unidos Y Urquiza, Gral.",Calle,Estados Unidos,"Urquiza, Gral.","Estados Unidos Y Urquiza, Gral.",comuna 3,Point (104963.31095539 100886.97438212),-58.40917826,-34.62126274,Moto-Pasajeros,Pasajeros
346,2018-0071,1,2018-07-10,17,Moreno Y Av. Huergo,Avenida,Moreno,"Huergo, Ing. Av.","Moreno Y Huergo, Ing. Av.",comuna 1,Point (108808.25931028 102022.90885862),-58.36726348,-34.61099738,Moto-Cargas,Cargas
347,2018-0072,1,2018-07-11,13,"Au Dellepiane Kilometro 0.0, Altura Calle Montiel, Sentido Hacia El Centro Porteño",Autopista,Autopista Dellepiane Luis Tte. Gral.,Sd,Autopista Dellepiane Luis Tte. Gral. Y Montiel,comuna 8,Point (98224.62123059 93867.97738800),-58.48267426,-34.68454456,Moto-Cargas,Cargas
348,2018-0073,1,2018-07-11,15,"Iriarte, Gral. Av. 3400",Avenida,"Iriarte, Gral. Av.",Sd,"Iriarte, Gral. Av. 3400",comuna 4,Point (106218.96559101 97510.98250186),-58.39546165,-34.65168841,Peaton-Cargas,Cargas
349,2018-0074,1,2018-07-14,6,Av. Juan B. Alberdi 2968,Avenida,"Alberdi, Juan Bautista Av.",Sd,"Alberdi, Juan Bautista Av. 2968",comuna 7,Point (99438.84176266 99501.28380301),-58.46941984,-34.63376545,Auto-Cargas,Cargas
350,2018-0075,1,2018-07-15,7,Del Libertador Av. Y Ortiz De Ocampo,Avenida,Del Libertador Av.,Ortiz De Ocampo,Del Libertador Av. Y Ortiz De Ocampo,comuna 14,Point (105470.75546311 105320.72785650),-58.40367321,-34.58129246,Peaton-Auto,Auto
351,2018-0076,1,2018-07-16,9,"Chavez, Jorge Y Paz, Gral. Av.",Calle,"Chavez, Jorge","Paz, Gral. Av.","Chavez, Jorge Y Paz, Gral. Av.",comuna 9,Point (93946.81673714 97681.68907836),-58.52932872,-34.65014993,Auto-Cargas,Cargas
352,2018-0077,1,2018-07-16,23,"Urquiza, Gral. Y Estados Unidos",Calle,"Urquiza, Gral.",Estados Unidos,"Urquiza, Gral. Y Estados Unidos",comuna 3,Point (104963.31095539 100886.97438212),-58.40917826,-34.62126274,Auto-Cargas,Cargas
353,2018-0078,1,2018-07-21,6,Paraguay Y Sánchez De Bustamante,Calle,Paraguay,Sanchez De Bustamante,Paraguay Y Sanchez De Bustamante,comuna 2,Point (104647.18963470 103830.17880585),-58.41264127,-34.59473294,Peaton-Auto,Auto
354,2018-0079,1,2018-07-23,7,"De Los Corrales Av. Y Paz, Gral. Av.",Gral Paz,De Los Corrales Av.,"Paz, Gral. Av.","De Los Corrales Av. Y Paz, Gral. Av.",comuna 9,Point (95832.05571093 95505.41641999),-58.50877521,-34.66977709,Peaton-Cargas,Cargas
355,2018-0080,1,2018-07-25,22,"Alberdi, Juan Bautista Av. Y Carhue",Avenida,"Alberdi, Juan Bautista Av.",Carhue,"Alberdi, Juan Bautista Av. Y Carhue",comuna 9,Point (95506.35959227 96696.89655626),-58.51232237,-34.6590353,Peaton-Auto,Auto
356,2018-0081,1,2018-07-29,6,Castañares Av. Y Rivera Indarte Av.,Avenida,Castanares Av.,Rivera Indarte Av.,Castaã‘Ares Av. Y Rivera Indarte Av.,comuna 7,Point (101453.89687005 98180.39027169),-58.44744156,-34.64567171,Multiple,Multiple
357,2018-0082,1,2018-08-01,15,"Larrazabal Y Garzon, Eugenio, Gral. Av.",Avenida,Larrazabal,"Garzon, Eugenio, Gral. Av.","Larrazabal Y Garzon, Eugenio, Gral. Av.",comuna 9,Point (97148.03881747 96734.79106149),-58.49441273,-34.65869968,Moto-Cargas,Cargas
358,2018-0083,1,2018-08-02,5,"Paz, Gral. Av. Y Fernandez De La Cruz, F., Gral. Av.",Gral Paz,"Paz, Gral. Av.","Fernandez De La Cruz, F., Gral. Av.","Paz, Gral. Av. Y Fernandez De La Cruz, F., Gral. Av.",comuna 8,Point (98491.08733048 93092.87943671),-58.47976785,-34.69153196,Moto-Cargas,Cargas
359,2018-0084,1,2018-08-03,7,Av. Alicia Moreau De Justo Y Cochabamba,Avenida,"Moreau De Justo, Alicia Av.",Cochabamba,"Moreau De Justo, Alicia Av. Y Cochabamba",comuna 1,Point (108993.20201253 100735.24332429),-58.36523349,-34.62260331,Peaton-Cargas,Cargas
360,2018-0085,2,2018-08-03,18,"Entre Rios Av. Y Garay, Juan De Av.",Avenida,Entre Rios Av.,"Garay, Juan De Av.","Entre Rios Av. Y Garay, Juan De Av.",comuna 3,Point (106612.54991859 100244.75667446),-58.39118948,-34.62704273,Moto-Pasajeros,Pasajeros
361,2018-0086,1,2018-08-10,21,Directorio Av. Y Guardia Nacional,Avenida,Directorio Av.,Guardia Nacional,Directorio Av. Y Guardia Nacional,comuna 9,Point (97534.35415051 97682.40955825),-58.49019551,-34.65015854,Peaton-Pasajeros,Pasajeros
362,2018-0087,1,2018-08-15,19,Pavon Av. Y Colombres,Avenida,Pavon Av.,Colombres,Pavon Av. Y Colombres,comuna 5,Point (104296.57153484 99891.67281595),-58.41644362,-34.63023775,Peaton-Pasajeros,Pasajeros
363,2018-0088,1,2018-08-17,16,Av. Gral. Paz Y Av. Dr. Ricardo Balbín,Gral Paz,"Paz, Gral. Av.","Balbin, Ricardo, Dr. Av.","Paz, Gral. Av. Y Balbin, Ricardo, Dr. Av.",comuna 12,Point (96563.66494817 108815.73881056),-58.5007381,-34.5497951,Moto-Cargas,Cargas
364,2018-0089,1,2018-08-17,17,Pichincha Av. Y Brasil,Avenida,Pichincha Av.,Brasil,Pichincha Av. Y Brasil,comuna 4,Point (106147.25140863 99876.44981079),-58.39626094,-34.63036565,Peaton-Pasajeros,Pasajeros
365,2018-0090,1,2018-08-18,10,27 De Febrero Av. Y Pergamino,Avenida,27 De Febrero Av.,Pergamino,27 De Febrero Av. Y Pergamino,comuna 8,Point (102791.00899168 95424.06973029),-58.43284809,-34.67051543,Moto-Auto,Auto
366,2018-0091,1,2018-08-19,18,Au Perito Moreno Km 1.8 Altura Barragan Sentido Pba,Autopista,Autopista Perito Moreno,Barragan,Autopista Perito Moreno Y Barragan,comuna 9,Point (94544.31344300 99185.28796442),-58.52280139,-34.63659934,Auto-Auto,Auto
367,2018-0092,1,2018-08-20,8,Cordoba Av. Y Gascon,Avenida,Cordoba Av.,Gascon,Cordoba Av. Y Gascon,comuna 14,Point (103662.91363929 103496.49206019),-58.4233693,-34.59774487,Moto-Auto,Auto
368,2018-0093,1,2018-08-20,8,15 De Noviembre De 1889 1513,Calle,15 De Noviembre De 1889,Sd,15 De Noviembre De 1889 1513,comuna 1,Point (107004.02001368 99798.84856249),-58.38691681,-34.63105973,Peaton-Pasajeros,Pasajeros
369,2018-0094,1,2018-08-23,5,"Salguero, Jeronimo Y Beruti",Calle,"Salguero, Jeronimo",Beruti,"Salguero, Jeronimo Y Beruti",comuna 14,Point (104734.93787233 104821.22705013),-58.4116902,-34.5857988,Moto-Pasajeros,Pasajeros
370,2018-0095,1,2018-08-26,0,"Lacarra Av. Y Dellepiane, Luis, Tte. Gral.",Avenida,Lacarra Av.,"Dellepiane, Luis, Tte. Gral.","Lacarra Av. Y Dellepiane, Luis, Tte. Gral.",comuna 9,Point (99624.29795829 97569.69801131),-58.46739825,-34.65117757,Auto-Auto,Auto
371,2018-0096,1,2018-08-31,22,"Au Héctor J. Cámpora Y Roca, Cnel. Av.",Autopista,Autopista Presidente H?Ctor J. C?Mpora,"Roca, Cnel. Av.","Autopista Presidente Hã‰Ctor J. CãMpora Y Roca, Cnel. Av.",comuna 8,Point (101692.57924565 95312.63822646),-58.44483258,-34.67152226,Peaton-Auto,Auto
372,2018-0097,1,2018-09-02,10,Av. Varela Y Av. Int. Francisco Rabanal,Avenida,Varela Av.,"Rabanal, Francisco, Intendente Av.","Varela Av. Y Rabanal, Francisco, Intendente Av.",comuna 8,Point (102819.52927414 96448.46140692),-58.43254025,-34.66128115,Auto-Movil,Otro
373,2018-0098,2,2018-09-09,5,Av. Gral. Paz E/ Ferre Y Beron De Astrada,Gral Paz,"Paz, Gral. Av.",Beron De Astrada,"Paz, Gral. Av. Y Beron De Astrada",comuna 8,Point (99203.46279192 92552.75548716),-58.47199387,-34.69640164,Auto-Auto,Auto
374,2018-0099,1,2018-09-12,14,Rivadavia Av. Y Pedernera,Avenida,Rivadavia Av.,Pedernera,Rivadavia Av. Y Pedernera,comuna 7,Point (99925.51296558 100002.14427355),-58.46411215,-34.62925068,Peaton-Pasajeros,Pasajeros
375,2018-0100,1,2018-09-20,10,Elvira Rawson De Dellepiane 150,Avenida,"Rawson De Dellepiane, Elvira Av.",Sd,"Rawson De Dellepiane, Elvira Av. 150",comuna 1,Point (109273.33013929 100616.46322293),-58.36217754,-34.62367156,Moto-Auto,Auto
376,2018-0101,1,2018-09-21,0,"Paz, Gral. Av. Y Zapiola",Gral Paz,"Paz, Gral. Av.",Zapiola,"Paz, Gral. Av. Y Zapiola",comuna 12,Point (98376.44189669 109821.71138325),-58.48098594,-34.5407313,Multiple,Multiple
377,2018-0102,1,2018-09-21,0,Famatina Y Diogenes Taborda,Calle,Famatina,"Taborda, Diogenes","Famatina Y Taborda, Diogenes",comuna 4,Point (104810.02928662 98097.69340075),-58.41083404,-34.64640709,Moto-Auto,Auto
378,2018-0103,1,2018-09-27,17,Av. Castañares Y Bonorino,Avenida,Casta?Ares Av.,"Bonorino, Esteban, Cnel. Av.","Castaã‘Ares Av. Y Bonorino, Esteban, Cnel. Av.",comuna 7,Point (101577.07056955 98313.98170453),-58.44609828,-34.64446729,Peaton-Moto,Moto
379,2018-0104,1,2018-10-01,8,Au Frondizi 9 De Julio Sur Y Av. Suarez,Autopista,Autopista 1 Sur Presidente Arturo Frondizi,Suarez Av.,Autopista 1 Sur Presidente Arturo Frondizi Y Suarez Av.,comuna 4,Point (107903.91828587 98767.43091425),-58.37709334,-34.64035082,Moto-Moto,Moto
380,2018-0105,1,2018-10-03,18,Nazca Av. Y Rivadavia Av.,Avenida,Nazca Av.,Rivadavia Av.,Nazca Av. Y Rivadavia Av.,comuna 7,Point (99418.67591727 99840.67619219),-58.46963952,-34.63070603,Peaton-Pasajeros,Pasajeros
381,2018-0106,1,2018-10-04,22,"Figueroa Alcorta, Pres. Av. Y Echeverria",Avenida,"Figueroa Alcorta, Pres. Av.",Echeverria,"Figueroa Alcorta, Pres. Av. Y Echeverria",comuna 13,Point (102437.44187502 108614.72855724),-58.43674281,-34.55161027,Moto-Moto,Moto
382,2018-0107,1,2018-10-06,14,Rivadavia Av. Y Jujuy Av.,Avenida,Rivadavia Av.,Jujuy Av.,Rivadavia Av. Y Jujuy Av.,comuna 3,Point (105258.35368554 102122.93231400),-58.4059686,-34.61011987,Peaton-Pasajeros,Pasajeros
383,2018-0108,1,2018-10-09,14,"De Los Italianos Av. Y Guemes, Macacha",Avenida,De Los Italianos Av.,"Guemes, Macacha","De Los Italianos Av. Y Guemes, Macacha",comuna 1,Point (109333.85016626 102728.06777580),-58.36154069,-34.60463618,Moto-Auto,Auto
384,2018-0109,1,2018-10-10,22,"Tucuman Y Alem, Leandro N. Av.",Avenida,Tucuman,"Alem, Leandro N. Av.","Tucuman Y Alem, Leandro N. Av.",comuna 1,Point (108501.28725227 103169.39367565),-58.37062179,-34.60066507,Peaton-Pasajeros,Pasajeros
385,2018-0110,1,2018-10-13,3,"Corrientes Av. Y Gallardo, Angel Av.",Avenida,Corrientes Av.,"Gallardo, Angel Av.","Corrientes Av. Y Gallardo, Angel Av.",comuna 15,Point (102852.69197214 103016.76479974),-58.43220014,-34.60207186,Peaton-Moto,Moto
386,2018-0111,1,2018-10-19,12,Au Perito Moreno Y Av. Eva Perón Sentido Centro,Autopista,Autopista Perito Moreno,Sd,"Autopista Perito Moreno & Peron, Eva  Av.",comuna 9,Point (99423.87045126 97756.09331484),-58.46958442,-34.64949724,Moto-Cargas,Cargas
387,2018-0112,1,2018-10-24,9,Muñecas Y Serrano,Calle,Mu?Ecas,Serrano,Muã‘Ecas Y Serrano,comuna 15,Point (101521.41058610 103279.18839709),-58.44671397,-34.59970903,Moto-Cargas,Cargas
388,2018-0113,1,2018-10-25,11,"Artigas, Jose Gervasio, Gral. Y Tres Arroyos",Calle,"Artigas, Jose Gervasio, Gral.",Tres Arroyos,"Artigas, Jose Gervasio, Gral. Y Tres Arroyos",comuna 11,Point (99245.93828707 101610.8222803),-58.47152163,-34.61474911,Moto-Cargas,Cargas
389,2018-0114,1,2018-10-30,2,Solis E Independencia Av.,Avenida,Solis,Independencia Av.,Solis E Independencia Av.,comuna 1,Point (106692.15004353 101239.02351805),-58.39032921,-34.61807951,Moto-Auto,Auto
390,2018-0115,1,2018-10-31,12,"Bosch, Ventura Y Paz, Gral. Av.",Calle,"Bosch, Ventura","Paz, Gral. Av.","Bosch, Ventura Y Paz, Gral. Av.",comuna 9,Point (93987.63954589 98477.26093452),-58.52887773,-34.64297861,Peaton-Pasajeros,Pasajeros
391,2018-0116,1,2018-11-01,10,"Paz, Gral. Av. 14800",Gral Paz,"Paz, Gral. Av.",Sd,"Paz, Gral. Av. 14800",comuna 8,Point (97213.03214767 94392.58930391),-58.49371157,-34.67981324,Peaton-Cargas,Cargas
392,2018-0117,1,2018-11-04,8,Av. Eva Perón 5321,Avenida,"Peron, Eva Av.",Sd,"Peron, Eva Av. 5321",comuna 9,Point (98224.84159668 96577.14272605),-58.48266599,-34.66012327,Moto-Moto,Moto
393,2018-0118,1,2018-11-05,14,"Peron, Juan Domingo, Tte. General Y Pueyrredon Av.",Avenida,"Peron, Juan Domingo, Tte. General",Pueyrredon Av.,"Peron, Juan Domingo, Tte. General Y Pueyrredon Av.",comuna 3,Point (105244.38396064 102386.61371612),-58.40612253,-34.60774301,Peaton-Moto,Moto
394,2018-0119,1,2018-11-05,22,Rabanal Y San Pedrito,Avenida,"Rabanal, Francisco, Intendente Av.",San Pedrito,"Rabanal, Francisco, Intendente Av. Y San Pedrito",comuna 8,Point (102489.86457298 96266.15892101),-58.43613623,-34.66292532,Peaton-Sd,Sd
395,2018-0120,1,2018-11-09,13,Monroe Y Alvarez Thomas Av.,Avenida,Monroe,Alvarez Thomas Av.,Monroe Y Alvarez Thomas Av.,comuna 12,Point (98237.46824855 106343.83342545),-58.48250732,-34.57208238,Peaton-Auto,Auto
396,2018-0121,1,2018-11-09,16,Rivadavia Av. Y Manzoni,Avenida,Rivadavia Av.,Manzoni,Rivadavia Av. Y Manzoni,comuna 10,Point (96684.78779898 99093.85665638),-58.49945705,-34.6374328,Peaton-Pasajeros,Pasajeros
397,2018-0122,1,2018-11-12,1,Au Dellepiane Luis Tte. Gral. Y Larrazabal,Autopista,Autopista Dellepiane Luis Tte. Gral.,Larrazabal,Autopista Dellepiane Luis Tte. Gral. Y Larrazabal,comuna 8,Point (98704.10681045 95222.62689520),-58.47743966,-34.67233407,Auto-Auto,Auto
398,2018-0123,1,2018-11-12,3,"Paz, Gral. Av. Y Peron, Eva Av.",Gral Paz,"Paz, Gral. Av.","Peron, Eva Av.","Paz, Gral. Av. Y Peron, Eva Av.",comuna 9,Point (96405.76679348 94981.38013791),-58.5025179,-34.67450313,Auto-Sd,Sd
399,2018-0124,1,2018-11-15,19,Au Perito Moreno Y Reservistas Argentinos,Autopista,Autopista Perito Moreno,Sd,Autopista Perito Moreno Y Reservistas Argentinos,comuna 9,Point (94668.77734942 99160.32825286),-58.52144411,-34.63682499,Cargas-Cargas,Cargas
400,2018-0125,1,2018-11-16,21,Saenz Av. Y Ventana,Avenida,Saenz Av.,Ventana,Saenz Av. Y Ventana,comuna 4,Point (104289.92773867 97606.13539657),-58.41650465,-34.65084045,Peaton-Pasajeros,Pasajeros
401,2018-0126,1,2018-11-18,12,Avda. General Paz Y Cnel. Ramón Falcón,Gral Paz,"Paz, Gral. Av.","Falcon, Ramon L.,Cnel.","Paz, Gral. Av. Y Falcon, Ramon L.,Cnel.",comuna 9,Point (93889.86789861 98745.59348173),-58.52994219,-34.64055918,Moto-Auto,Auto
402,2018-0127,1,2018-11-19,9,Av. Gral. Paz Y Av. De Los Constituyentes,Gral Paz,"Paz, Gral. Av.",De Los Constituyentes Av.,"Paz, Gral. Av. Y De Los Constituyentes Av.",comuna 12,Point (95720.94836751 106663.03756022),-58.50993046,-34.56919739,Moto-Moto,Moto
403,2018-0128,2,2018-11-25,4,"Paz, Gral. Av. 11200",Gral Paz,"Paz, Gral. Av.",Sd,"Paz, Gral. Av. 11200",comuna 9,Point (94027.41355272 98150.01779732),-58.52844623,-34.64592873,Auto-Pasajeros,Pasajeros
404,2018-0129,1,2018-11-28,4,"Newbery, Jorge Av. Y Guevara",Avenida,"Newbery, Jorge Av.",Guevara,"Newbery, Jorge Av. Y Guevara",comuna 15,Point (101200.55632600 104694.24798650),-58.45021367,-34.58695347,Moto-Pasajeros,Pasajeros
405,2018-0130,1,2018-12-03,3,Gaona Av. Y Segurola Av.,Avenida,Gaona Av.,Segurola Av.,Gaona Av. Y Segurola Av.,comuna 10,Point (97531.36286491 100173.61049110),-58.49022072,-34.62770192,Moto-Pasajeros,Pasajeros
406,2018-0131,1,2018-12-07,19,"Madero, Eduardo Av. 550",Avenida,"Madero, Eduardo Av.",Sd,"Madero, Eduardo Av. 550",comuna 1,Point (108685.90894590 103124.78289557),-58.36860866,-34.60106568,Moto-Cargas,Cargas
407,2018-0132,1,2018-12-12,8,"Au Arturo Illia Y Castillo, Ramon S.",Autopista,Autopista Arturo Illia,"Castillo, Ramon S., Pres. Av.","Autopista Arturo Illia Y Castillo, Ramon S., Pres. Av.",comuna 2,Point (106275.90279188 106304.98623165),-58.39490504,-34.57241534,Peaton-Cargas,Cargas
408,2018-0133,1,2018-12-12,14,Nazca Av. Y Rivadavia Av.,Avenida,Nazca Av.,Rivadavia Av.,Nazca Av. Y Rivadavia Av.,comuna 7,Point (99418.67591727 99840.67619219),-58.46963952,-34.63070603,Peaton-Cargas,Cargas
409,2018-0134,1,2018-12-12,21,La Plata Av. Y Caseros Av.,Avenida,La Plata Av.,Caseros Av.,La Plata Av. Y Caseros Av.,comuna 7,Point (103649.67568294 98786.92074818),-58.42349365,-34.64019887,Peaton-Moto,Moto
410,2018-0135,1,2018-12-18,14,Belgrano Av. Y Peru,Avenida,Belgrano Av.,Peru,Belgrano Av. Y Peru,comuna 1,Point (108124.38297421 101840.19801704),-58.37471802,-34.61265002,Peaton-Pasajeros,Pasajeros
411,2018-0136,1,2018-12-18,15,Rivadavia Av. 7013,Avenida,Rivadavia Av.,Sd,Rivadavia Av. 7013,comuna 7,Point (99900.22869225 100014.51595495),-58.46438789,-34.62913916,Peaton-Pasajeros,Pasajeros
412,2018-0137,1,2018-12-18,20,Adolfo Alsina Y Santiago Del Estero,Calle,"Alsina, Adolfo",Santiago Del Estero,"Alsina, Adolfo Y Santiago Del Estero",comuna 1,Point (107198.03031731 102023.53206745),-58.38481975,-34.61100424,Moto-Pasajeros,Pasajeros
413,2018-0138,1,2018-12-21,9,Bermudez 1893,Calle,Bermudez,Sd,Bermudez 1893,comuna 10,Point (95944.83421152 100945.68379559),-58.50751833,-34.62073702,Pasajeros-Pasajeros,Pasajeros
414,2018-0139,1,2018-12-22,6,Santander 1974,Calle,Santander,Sd,Santander 1974,comuna 7,Point (101510.09611838 98933.71958961),-58.44682986,-34.63888084,Moto-Moto,Moto
